personal_profile;item
very unfriendly, very introverted, very silent, very timid, very unassertive, very inactive, very unenergetic, very unadventurous and very gloomy;1.Is moody, has up and down mood swings. 2.Is curious about many different things. 3.Keeps things neat and tidy.
very unfriendly, very introverted, very silent, very timid, very unassertive, very inactive, very unenergetic, very unadventurous and very gloomy;1.Thinks poetry and plays are boring. 2.Can be tense. 3.Can be somewhat careless.
very unfriendly, very introverted, very silent, very timid, very unassertive, very inactive, very unenergetic, very unadventurous and very gloomy;1.Has difficulty imagining things. 2.Keeps their emotions under control. 3.Tends to be quiet.
very unfriendly, very introverted, very silent, very timid, very unassertive, very inactive, very unenergetic, very unadventurous and very gloomy;1.Is inventive, finds clever ways to do things. 2.Is sometimes shy, introverted. 3.Is efficient, gets things done.
very unfriendly, very introverted, very silent, very timid, very unassertive, very inactive, very unenergetic, very unadventurous and very gloomy;1.Is temperamental, gets emotional easily. 2.Is sometimes rude to others. 3.Has little interest in abstract Ideas.
very unfriendly, very introverted, very silent, very timid, very unassertive, very inactive, very unenergetic, very unadventurous and very gloomy;1.Is emotionally stable, not easily upset. 2.Is complex, a deep thinker. 3.Is dependable, steady.
very unfriendly, very introverted, very silent, very timid, very unassertive, very inactive, very unenergetic, very unadventurous and very gloomy;1.Is fascinated by art, music, or literature. 2.Is polite, courteous to others. 3.Is dominant, acts as a leader.
very unfriendly, very introverted, very silent, very timid, very unassertive, very inactive, very unenergetic, very unadventurous and very gloomy;1.Tends to feel depressed, blue. 2.Tends to be lazy. 3.Rarely feels excited or eager.
very unfriendly, very introverted, very silent, very timid, very unassertive, very inactive, very unenergetic, very unadventurous and very gloomy;1.Is full of energy. 2.Feels little sympathy for others. 3.Sometimes behaves irresponsibly.
very unfriendly, very introverted, very silent, very timid, very unassertive, very inactive, very unenergetic, very unadventurous and very gloomy;1.Is talkative. 2.Has a forgiving nature. 3.Rarely feels anxious or afraid.
very friendly, very extraverted, very talkative, very bold, very assertive, very active, very energetic, very adventurous and daring and very cheerful;1.Is reliable, can always be counted on. 2.Is original, comes up with new Ideas. 3.Is outgoing, sociable.
very friendly, very extraverted, very talkative, very bold, very assertive, very active, very energetic, very adventurous and daring and very cheerful;1.Avoids intellectual, philosophical discussions. 2.Finds it hard to influence people. 3.Can be cold and uncaring.
very friendly, very extraverted, very talkative, very bold, very assertive, very active, very energetic, very adventurous and daring and very cheerful;1.Is systematic, likes to keep things in order. 2.Stays optimistic after experiencing a setback. 3.Values art and beauty.
very friendly, very extraverted, very talkative, very bold, very assertive, very active, very energetic, very adventurous and daring and very cheerful;1.Leaves a mess, doesn’t clean up. 2.Has little creativity. 3.Is helpful and unselfish with others.
very friendly, very extraverted, very talkative, very bold, very assertive, very active, very energetic, very adventurous and daring and very cheerful;1.Is persistent, works until the task is finished. 2.Has few artistic interests. 3.Assumes the best about people.
very friendly, very extraverted, very talkative, very bold, very assertive, very active, very energetic, very adventurous and daring and very cheerful;1.Is less active than other people. 2.Is respectful, treats others with respect. 3.Worries a lot.
very friendly, very extraverted, very talkative, very bold, very assertive, very active, very energetic, very adventurous and daring and very cheerful;1.Starts arguments with others. 2.Shows a lot of Enthusiasm. 3.Is relaxed, handles stress well.
very friendly, very extraverted, very talkative, very bold, very assertive, very active, very energetic, very adventurous and daring and very cheerful;1.Tends to be disorganized. 2.Is compassionate, has a soft heart. 3.Has an assertive personality.
very friendly, very extraverted, very talkative, very bold, very assertive, very active, very energetic, very adventurous and daring and very cheerful;1.Feels secure, comfortable with self. 2.Has difficulty getting started on tasks. 3.Tends to find fault with others.
very friendly, very extraverted, very talkative, very bold, very assertive, very active, very energetic, very adventurous and daring and very cheerful;1.Is suspicious of others’ intentions. 2.Prefers to have others take charge. 3.Often feels sad.
very friendly, very extraverted, very talkative, very bold, very assertive, very active, very energetic, very adventurous and daring and very cheerful;1.Is moody, has up and down mood swings. 2.Is curious about many different things. 3.Keeps things neat and tidy.
very friendly, very extraverted, very talkative, very bold, very assertive, very active, very energetic, very adventurous and daring and very cheerful;1.Thinks poetry and plays are boring. 2.Can be tense. 3.Can be somewhat careless.
very friendly, very extraverted, very talkative, very bold, very assertive, very active, very energetic, very adventurous and daring and very cheerful;1.Has difficulty imagining things. 2.Keeps their emotions under control. 3.Tends to be quiet.
very friendly, very extraverted, very talkative, very bold, very assertive, very active, very energetic, very adventurous and daring and very cheerful;1.Is inventive, finds clever ways to do things. 2.Is sometimes shy, introverted. 3.Is efficient, gets things done.
very friendly, very extraverted, very talkative, very bold, very assertive, very active, very energetic, very adventurous and daring and very cheerful;1.Is temperamental, gets emotional easily. 2.Is sometimes rude to others. 3.Has little interest in abstract Ideas.
very friendly, very extraverted, very talkative, very bold, very assertive, very active, very energetic, very adventurous and daring and very cheerful;1.Is emotionally stable, not easily upset. 2.Is complex, a deep thinker. 3.Is dependable, steady.
very friendly, very extraverted, very talkative, very bold, very assertive, very active, very energetic, very adventurous and daring and very cheerful;1.Is fascinated by art, music, or literature. 2.Is polite, courteous to others. 3.Is dominant, acts as a leader.
very friendly, very extraverted, very talkative, very bold, very assertive, very active, very energetic, very adventurous and daring and very cheerful;1.Tends to feel depressed, blue. 2.Tends to be lazy. 3.Rarely feels excited or eager.
very friendly, very extraverted, very talkative, very bold, very assertive, very active, very energetic, very adventurous and daring and very cheerful;1.Is full of energy. 2.Feels little sympathy for others. 3.Sometimes behaves irresponsibly.
very friendly, very extraverted, very talkative, very bold, very assertive, very active, very energetic, very adventurous and daring and very cheerful;1.Is talkative. 2.Has a forgiving nature. 3.Rarely feels anxious or afraid.
very distrustful, very immoral, very dishonest, very unkind, very stingy, very unaltruistic, very uncooperative, very self-important, very unsympathetic, very selfish and very disagreeable;1.Is reliable, can always be counted on. 2.Is original, comes up with new Ideas. 3.Is outgoing, sociable.
very distrustful, very immoral, very dishonest, very unkind, very stingy, very unaltruistic, very uncooperative, very self-important, very unsympathetic, very selfish and very disagreeable;1.Avoids intellectual, philosophical discussions. 2.Finds it hard to influence people. 3.Can be cold and uncaring.
very distrustful, very immoral, very dishonest, very unkind, very stingy, very unaltruistic, very uncooperative, very self-important, very unsympathetic, very selfish and very disagreeable;1.Is systematic, likes to keep things in order. 2.Stays optimistic after experiencing a setback. 3.Values art and beauty.
very distrustful, very immoral, very dishonest, very unkind, very stingy, very unaltruistic, very uncooperative, very self-important, very unsympathetic, very selfish and very disagreeable;1.Leaves a mess, doesn’t clean up. 2.Has little creativity. 3.Is helpful and unselfish with others.
very distrustful, very immoral, very dishonest, very unkind, very stingy, very unaltruistic, very uncooperative, very self-important, very unsympathetic, very selfish and very disagreeable;1.Is persistent, works until the task is finished. 2.Has few artistic interests. 3.Assumes the best about people.
very distrustful, very immoral, very dishonest, very unkind, very stingy, very unaltruistic, very uncooperative, very self-important, very unsympathetic, very selfish and very disagreeable;1.Is less active than other people. 2.Is respectful, treats others with respect. 3.Worries a lot.
very distrustful, very immoral, very dishonest, very unkind, very stingy, very unaltruistic, very uncooperative, very self-important, very unsympathetic, very selfish and very disagreeable;1.Starts arguments with others. 2.Shows a lot of Enthusiasm. 3.Is relaxed, handles stress well.
very distrustful, very immoral, very dishonest, very unkind, very stingy, very unaltruistic, very uncooperative, very self-important, very unsympathetic, very selfish and very disagreeable;1.Tends to be disorganized. 2.Is compassionate, has a soft heart. 3.Has an assertive personality.
very distrustful, very immoral, very dishonest, very unkind, very stingy, very unaltruistic, very uncooperative, very self-important, very unsympathetic, very selfish and very disagreeable;1.Feels secure, comfortable with self. 2.Has difficulty getting started on tasks. 3.Tends to find fault with others.
very distrustful, very immoral, very dishonest, very unkind, very stingy, very unaltruistic, very uncooperative, very self-important, very unsympathetic, very selfish and very disagreeable;1.Is suspicious of others’ intentions. 2.Prefers to have others take charge. 3.Often feels sad.
very distrustful, very immoral, very dishonest, very unkind, very stingy, very unaltruistic, very uncooperative, very self-important, very unsympathetic, very selfish and very disagreeable;1.Is moody, has up and down mood swings. 2.Is curious about many different things. 3.Keeps things neat and tidy.
very distrustful, very immoral, very dishonest, very unkind, very stingy, very unaltruistic, very uncooperative, very self-important, very unsympathetic, very selfish and very disagreeable;1.Thinks poetry and plays are boring. 2.Can be tense. 3.Can be somewhat careless.
very distrustful, very immoral, very dishonest, very unkind, very stingy, very unaltruistic, very uncooperative, very self-important, very unsympathetic, very selfish and very disagreeable;1.Has difficulty imagining things. 2.Keeps their emotions under control. 3.Tends to be quiet.
very distrustful, very immoral, very dishonest, very unkind, very stingy, very unaltruistic, very uncooperative, very self-important, very unsympathetic, very selfish and very disagreeable;1.Is inventive, finds clever ways to do things. 2.Is sometimes shy, introverted. 3.Is efficient, gets things done.
very distrustful, very immoral, very dishonest, very unkind, very stingy, very unaltruistic, very uncooperative, very self-important, very unsympathetic, very selfish and very disagreeable;1.Is temperamental, gets emotional easily. 2.Is sometimes rude to others. 3.Has little interest in abstract Ideas.
very distrustful, very immoral, very dishonest, very unkind, very stingy, very unaltruistic, very uncooperative, very self-important, very unsympathetic, very selfish and very disagreeable;1.Is emotionally stable, not easily upset. 2.Is complex, a deep thinker. 3.Is dependable, steady.
very distrustful, very immoral, very dishonest, very unkind, very stingy, very unaltruistic, very uncooperative, very self-important, very unsympathetic, very selfish and very disagreeable;1.Is fascinated by art, music, or literature. 2.Is polite, courteous to others. 3.Is dominant, acts as a leader.
very distrustful, very immoral, very dishonest, very unkind, very stingy, very unaltruistic, very uncooperative, very self-important, very unsympathetic, very selfish and very disagreeable;1.Tends to feel depressed, blue. 2.Tends to be lazy. 3.Rarely feels excited or eager.
very distrustful, very immoral, very dishonest, very unkind, very stingy, very unaltruistic, very uncooperative, very self-important, very unsympathetic, very selfish and very disagreeable;1.Is full of energy. 2.Feels little sympathy for others. 3.Sometimes behaves irresponsibly.
very distrustful, very immoral, very dishonest, very unkind, very stingy, very unaltruistic, very uncooperative, very self-important, very unsympathetic, very selfish and very disagreeable;1.Is talkative. 2.Has a forgiving nature. 3.Rarely feels anxious or afraid.
very trustful, very moral, very honest, very kind, very generous, very altruistic, very cooperative, very humble, very sympathetic, very unselfish and very agreeable;1.Is reliable, can always be counted on. 2.Is original, comes up with new Ideas. 3.Is outgoing, sociable.
very trustful, very moral, very honest, very kind, very generous, very altruistic, very cooperative, very humble, very sympathetic, very unselfish and very agreeable;1.Avoids intellectual, philosophical discussions. 2.Finds it hard to influence people. 3.Can be cold and uncaring.
very trustful, very moral, very honest, very kind, very generous, very altruistic, very cooperative, very humble, very sympathetic, very unselfish and very agreeable;1.Is systematic, likes to keep things in order. 2.Stays optimistic after experiencing a setback. 3.Values art and beauty.
very trustful, very moral, very honest, very kind, very generous, very altruistic, very cooperative, very humble, very sympathetic, very unselfish and very agreeable;1.Leaves a mess, doesn’t clean up. 2.Has little creativity. 3.Is helpful and unselfish with others.
very trustful, very moral, very honest, very kind, very generous, very altruistic, very cooperative, very humble, very sympathetic, very unselfish and very agreeable;1.Is persistent, works until the task is finished. 2.Has few artistic interests. 3.Assumes the best about people.
very trustful, very moral, very honest, very kind, very generous, very altruistic, very cooperative, very humble, very sympathetic, very unselfish and very agreeable;1.Is less active than other people. 2.Is respectful, treats others with respect. 3.Worries a lot.
very trustful, very moral, very honest, very kind, very generous, very altruistic, very cooperative, very humble, very sympathetic, very unselfish and very agreeable;1.Starts arguments with others. 2.Shows a lot of Enthusiasm. 3.Is relaxed, handles stress well.
very trustful, very moral, very honest, very kind, very generous, very altruistic, very cooperative, very humble, very sympathetic, very unselfish and very agreeable;1.Tends to be disorganized. 2.Is compassionate, has a soft heart. 3.Has an assertive personality.
very trustful, very moral, very honest, very kind, very generous, very altruistic, very cooperative, very humble, very sympathetic, very unselfish and very agreeable;1.Feels secure, comfortable with self. 2.Has difficulty getting started on tasks. 3.Tends to find fault with others.
very trustful, very moral, very honest, very kind, very generous, very altruistic, very cooperative, very humble, very sympathetic, very unselfish and very agreeable;1.Is suspicious of others’ intentions. 2.Prefers to have others take charge. 3.Often feels sad.
very trustful, very moral, very honest, very kind, very generous, very altruistic, very cooperative, very humble, very sympathetic, very unselfish and very agreeable;1.Is moody, has up and down mood swings. 2.Is curious about many different things. 3.Keeps things neat and tidy.
very trustful, very moral, very honest, very kind, very generous, very altruistic, very cooperative, very humble, very sympathetic, very unselfish and very agreeable;1.Thinks poetry and plays are boring. 2.Can be tense. 3.Can be somewhat careless.
very trustful, very moral, very honest, very kind, very generous, very altruistic, very cooperative, very humble, very sympathetic, very unselfish and very agreeable;1.Has difficulty imagining things. 2.Keeps their emotions under control. 3.Tends to be quiet.
very trustful, very moral, very honest, very kind, very generous, very altruistic, very cooperative, very humble, very sympathetic, very unselfish and very agreeable;1.Is inventive, finds clever ways to do things. 2.Is sometimes shy, introverted. 3.Is efficient, gets things done.
very trustful, very moral, very honest, very kind, very generous, very altruistic, very cooperative, very humble, very sympathetic, very unselfish and very agreeable;1.Is temperamental, gets emotional easily. 2.Is sometimes rude to others. 3.Has little interest in abstract Ideas.
very trustful, very moral, very honest, very kind, very generous, very altruistic, very cooperative, very humble, very sympathetic, very unselfish and very agreeable;1.Is emotionally stable, not easily upset. 2.Is complex, a deep thinker. 3.Is dependable, steady.
very trustful, very moral, very honest, very kind, very generous, very altruistic, very cooperative, very humble, very sympathetic, very unselfish and very agreeable;1.Is fascinated by art, music, or literature. 2.Is polite, courteous to others. 3.Is dominant, acts as a leader.
very trustful, very moral, very honest, very kind, very generous, very altruistic, very cooperative, very humble, very sympathetic, very unselfish and very agreeable;1.Tends to feel depressed, blue. 2.Tends to be lazy. 3.Rarely feels excited or eager.
very trustful, very moral, very honest, very kind, very generous, very altruistic, very cooperative, very humble, very sympathetic, very unselfish and very agreeable;1.Is full of energy. 2.Feels little sympathy for others. 3.Sometimes behaves irresponsibly.
very trustful, very moral, very honest, very kind, very generous, very altruistic, very cooperative, very humble, very sympathetic, very unselfish and very agreeable;1.Is talkative. 2.Has a forgiving nature. 3.Rarely feels anxious or afraid.
very unsure, very messy, very irresponsible, very lazy, very undisciplined, very impractical, very extravagant, very disorganized, very negligent and very careless;1.Is reliable, can always be counted on. 2.Is original, comes up with new Ideas. 3.Is outgoing, sociable.
very unsure, very messy, very irresponsible, very lazy, very undisciplined, very impractical, very extravagant, very disorganized, very negligent and very careless;1.Avoids intellectual, philosophical discussions. 2.Finds it hard to influence people. 3.Can be cold and uncaring.
very unsure, very messy, very irresponsible, very lazy, very undisciplined, very impractical, very extravagant, very disorganized, very negligent and very careless;1.Is systematic, likes to keep things in order. 2.Stays optimistic after experiencing a setback. 3.Values art and beauty.
very unsure, very messy, very irresponsible, very lazy, very undisciplined, very impractical, very extravagant, very disorganized, very negligent and very careless;1.Leaves a mess, doesn’t clean up. 2.Has little creativity. 3.Is helpful and unselfish with others.
very unsure, very messy, very irresponsible, very lazy, very undisciplined, very impractical, very extravagant, very disorganized, very negligent and very careless;1.Is persistent, works until the task is finished. 2.Has few artistic interests. 3.Assumes the best about people.
very unsure, very messy, very irresponsible, very lazy, very undisciplined, very impractical, very extravagant, very disorganized, very negligent and very careless;1.Is less active than other people. 2.Is respectful, treats others with respect. 3.Worries a lot.
very unsure, very messy, very irresponsible, very lazy, very undisciplined, very impractical, very extravagant, very disorganized, very negligent and very careless;1.Starts arguments with others. 2.Shows a lot of Enthusiasm. 3.Is relaxed, handles stress well.
very unsure, very messy, very irresponsible, very lazy, very undisciplined, very impractical, very extravagant, very disorganized, very negligent and very careless;1.Tends to be disorganized. 2.Is compassionate, has a soft heart. 3.Has an assertive personality.
very unsure, very messy, very irresponsible, very lazy, very undisciplined, very impractical, very extravagant, very disorganized, very negligent and very careless;1.Feels secure, comfortable with self. 2.Has difficulty getting started on tasks. 3.Tends to find fault with others.
very unsure, very messy, very irresponsible, very lazy, very undisciplined, very impractical, very extravagant, very disorganized, very negligent and very careless;1.Is suspicious of others’ intentions. 2.Prefers to have others take charge. 3.Often feels sad.
very unsure, very messy, very irresponsible, very lazy, very undisciplined, very impractical, very extravagant, very disorganized, very negligent and very careless;1.Is moody, has up and down mood swings. 2.Is curious about many different things. 3.Keeps things neat and tidy.
very unsure, very messy, very irresponsible, very lazy, very undisciplined, very impractical, very extravagant, very disorganized, very negligent and very careless;1.Thinks poetry and plays are boring. 2.Can be tense. 3.Can be somewhat careless.
very unsure, very messy, very irresponsible, very lazy, very undisciplined, very impractical, very extravagant, very disorganized, very negligent and very careless;1.Has difficulty imagining things. 2.Keeps their emotions under control. 3.Tends to be quiet.
very unsure, very messy, very irresponsible, very lazy, very undisciplined, very impractical, very extravagant, very disorganized, very negligent and very careless;1.Is inventive, finds clever ways to do things. 2.Is sometimes shy, introverted. 3.Is efficient, gets things done.
very unsure, very messy, very irresponsible, very lazy, very undisciplined, very impractical, very extravagant, very disorganized, very negligent and very careless;1.Is temperamental, gets emotional easily. 2.Is sometimes rude to others. 3.Has little interest in abstract Ideas.
very unsure, very messy, very irresponsible, very lazy, very undisciplined, very impractical, very extravagant, very disorganized, very negligent and very careless;1.Is emotionally stable, not easily upset. 2.Is complex, a deep thinker. 3.Is dependable, steady.
very unsure, very messy, very irresponsible, very lazy, very undisciplined, very impractical, very extravagant, very disorganized, very negligent and very careless;1.Is fascinated by art, music, or literature. 2.Is polite, courteous to others. 3.Is dominant, acts as a leader.
very unsure, very messy, very irresponsible, very lazy, very undisciplined, very impractical, very extravagant, very disorganized, very negligent and very careless;1.Tends to feel depressed, blue. 2.Tends to be lazy. 3.Rarely feels excited or eager.
very unsure, very messy, very irresponsible, very lazy, very undisciplined, very impractical, very extravagant, very disorganized, very negligent and very careless;1.Is full of energy. 2.Feels little sympathy for others. 3.Sometimes behaves irresponsibly.
very unsure, very messy, very irresponsible, very lazy, very undisciplined, very impractical, very extravagant, very disorganized, very negligent and very careless;1.Is talkative. 2.Has a forgiving nature. 3.Rarely feels anxious or afraid.
very self-efficacious, very orderly, very responsible, very hardworking, very self-disciplined, very practical, very thrifty, very organized, very conscientious and very thorough;1.Is reliable, can always be counted on. 2.Is original, comes up with new Ideas. 3.Is outgoing, sociable.
very self-efficacious, very orderly, very responsible, very hardworking, very self-disciplined, very practical, very thrifty, very organized, very conscientious and very thorough;1.Avoids intellectual, philosophical discussions. 2.Finds it hard to influence people. 3.Can be cold and uncaring.
very self-efficacious, very orderly, very responsible, very hardworking, very self-disciplined, very practical, very thrifty, very organized, very conscientious and very thorough;1.Is systematic, likes to keep things in order. 2.Stays optimistic after experiencing a setback. 3.Values art and beauty.
very self-efficacious, very orderly, very responsible, very hardworking, very self-disciplined, very practical, very thrifty, very organized, very conscientious and very thorough;1.Leaves a mess, doesn’t clean up. 2.Has little creativity. 3.Is helpful and unselfish with others.
very self-efficacious, very orderly, very responsible, very hardworking, very self-disciplined, very practical, very thrifty, very organized, very conscientious and very thorough;1.Is persistent, works until the task is finished. 2.Has few artistic interests. 3.Assumes the best about people.
very self-efficacious, very orderly, very responsible, very hardworking, very self-disciplined, very practical, very thrifty, very organized, very conscientious and very thorough;1.Is less active than other people. 2.Is respectful, treats others with respect. 3.Worries a lot.
very self-efficacious, very orderly, very responsible, very hardworking, very self-disciplined, very practical, very thrifty, very organized, very conscientious and very thorough;1.Starts arguments with others. 2.Shows a lot of Enthusiasm. 3.Is relaxed, handles stress well.
very self-efficacious, very orderly, very responsible, very hardworking, very self-disciplined, very practical, very thrifty, very organized, very conscientious and very thorough;1.Tends to be disorganized. 2.Is compassionate, has a soft heart. 3.Has an assertive personality.
very self-efficacious, very orderly, very responsible, very hardworking, very self-disciplined, very practical, very thrifty, very organized, very conscientious and very thorough;1.Feels secure, comfortable with self. 2.Has difficulty getting started on tasks. 3.Tends to find fault with others.
very self-efficacious, very orderly, very responsible, very hardworking, very self-disciplined, very practical, very thrifty, very organized, very conscientious and very thorough;1.Is suspicious of others’ intentions. 2.Prefers to have others take charge. 3.Often feels sad.
very self-efficacious, very orderly, very responsible, very hardworking, very self-disciplined, very practical, very thrifty, very organized, very conscientious and very thorough;1.Is moody, has up and down mood swings. 2.Is curious about many different things. 3.Keeps things neat and tidy.
very self-efficacious, very orderly, very responsible, very hardworking, very self-disciplined, very practical, very thrifty, very organized, very conscientious and very thorough;1.Thinks poetry and plays are boring. 2.Can be tense. 3.Can be somewhat careless.
very self-efficacious, very orderly, very responsible, very hardworking, very self-disciplined, very practical, very thrifty, very organized, very conscientious and very thorough;1.Has difficulty imagining things. 2.Keeps their emotions under control. 3.Tends to be quiet.
very self-efficacious, very orderly, very responsible, very hardworking, very self-disciplined, very practical, very thrifty, very organized, very conscientious and very thorough;1.Is inventive, finds clever ways to do things. 2.Is sometimes shy, introverted. 3.Is efficient, gets things done.
very self-efficacious, very orderly, very responsible, very hardworking, very self-disciplined, very practical, very thrifty, very organized, very conscientious and very thorough;1.Is temperamental, gets emotional easily. 2.Is sometimes rude to others. 3.Has little interest in abstract Ideas.
very self-efficacious, very orderly, very responsible, very hardworking, very self-disciplined, very practical, very thrifty, very organized, very conscientious and very thorough;1.Is emotionally stable, not easily upset. 2.Is complex, a deep thinker. 3.Is dependable, steady.
very self-efficacious, very orderly, very responsible, very hardworking, very self-disciplined, very practical, very thrifty, very organized, very conscientious and very thorough;1.Is fascinated by art, music, or literature. 2.Is polite, courteous to others. 3.Is dominant, acts as a leader.
very self-efficacious, very orderly, very responsible, very hardworking, very self-disciplined, very practical, very thrifty, very organized, very conscientious and very thorough;1.Tends to feel depressed, blue. 2.Tends to be lazy. 3.Rarely feels excited or eager.
very self-efficacious, very orderly, very responsible, very hardworking, very self-disciplined, very practical, very thrifty, very organized, very conscientious and very thorough;1.Is full of energy. 2.Feels little sympathy for others. 3.Sometimes behaves irresponsibly.
very self-efficacious, very orderly, very responsible, very hardworking, very self-disciplined, very practical, very thrifty, very organized, very conscientious and very thorough;1.Is talkative. 2.Has a forgiving nature. 3.Rarely feels anxious or afraid.
very relaxed, very at ease, very easygoing, very calm, very patient, very happy, very unselfconscious, very level-headed, very contented and very emotionally stable;1.Is reliable, can always be counted on. 2.Is original, comes up with new Ideas. 3.Is outgoing, sociable.
very relaxed, very at ease, very easygoing, very calm, very patient, very happy, very unselfconscious, very level-headed, very contented and very emotionally stable;1.Avoids intellectual, philosophical discussions. 2.Finds it hard to influence people. 3.Can be cold and uncaring.
very relaxed, very at ease, very easygoing, very calm, very patient, very happy, very unselfconscious, very level-headed, very contented and very emotionally stable;1.Is systematic, likes to keep things in order. 2.Stays optimistic after experiencing a setback. 3.Values art and beauty.
very relaxed, very at ease, very easygoing, very calm, very patient, very happy, very unselfconscious, very level-headed, very contented and very emotionally stable;1.Leaves a mess, doesn’t clean up. 2.Has little creativity. 3.Is helpful and unselfish with others.
very relaxed, very at ease, very easygoing, very calm, very patient, very happy, very unselfconscious, very level-headed, very contented and very emotionally stable;1.Is persistent, works until the task is finished. 2.Has few artistic interests. 3.Assumes the best about people.
very relaxed, very at ease, very easygoing, very calm, very patient, very happy, very unselfconscious, very level-headed, very contented and very emotionally stable;1.Is less active than other people. 2.Is respectful, treats others with respect. 3.Worries a lot.
very relaxed, very at ease, very easygoing, very calm, very patient, very happy, very unselfconscious, very level-headed, very contented and very emotionally stable;1.Starts arguments with others. 2.Shows a lot of Enthusiasm. 3.Is relaxed, handles stress well.
very relaxed, very at ease, very easygoing, very calm, very patient, very happy, very unselfconscious, very level-headed, very contented and very emotionally stable;1.Tends to be disorganized. 2.Is compassionate, has a soft heart. 3.Has an assertive personality.
very relaxed, very at ease, very easygoing, very calm, very patient, very happy, very unselfconscious, very level-headed, very contented and very emotionally stable;1.Feels secure, comfortable with self. 2.Has difficulty getting started on tasks. 3.Tends to find fault with others.
very relaxed, very at ease, very easygoing, very calm, very patient, very happy, very unselfconscious, very level-headed, very contented and very emotionally stable;1.Is suspicious of others’ intentions. 2.Prefers to have others take charge. 3.Often feels sad.
very relaxed, very at ease, very easygoing, very calm, very patient, very happy, very unselfconscious, very level-headed, very contented and very emotionally stable;1.Is moody, has up and down mood swings. 2.Is curious about many different things. 3.Keeps things neat and tidy.
very relaxed, very at ease, very easygoing, very calm, very patient, very happy, very unselfconscious, very level-headed, very contented and very emotionally stable;1.Thinks poetry and plays are boring. 2.Can be tense. 3.Can be somewhat careless.
very relaxed, very at ease, very easygoing, very calm, very patient, very happy, very unselfconscious, very level-headed, very contented and very emotionally stable;1.Has difficulty imagining things. 2.Keeps their emotions under control. 3.Tends to be quiet.
very relaxed, very at ease, very easygoing, very calm, very patient, very happy, very unselfconscious, very level-headed, very contented and very emotionally stable;1.Is inventive, finds clever ways to do things. 2.Is sometimes shy, introverted. 3.Is efficient, gets things done.
very relaxed, very at ease, very easygoing, very calm, very patient, very happy, very unselfconscious, very level-headed, very contented and very emotionally stable;1.Is temperamental, gets emotional easily. 2.Is sometimes rude to others. 3.Has little interest in abstract Ideas.
very relaxed, very at ease, very easygoing, very calm, very patient, very happy, very unselfconscious, very level-headed, very contented and very emotionally stable;1.Is emotionally stable, not easily upset. 2.Is complex, a deep thinker. 3.Is dependable, steady.
very relaxed, very at ease, very easygoing, very calm, very patient, very happy, very unselfconscious, very level-headed, very contented and very emotionally stable;1.Is fascinated by art, music, or literature. 2.Is polite, courteous to others. 3.Is dominant, acts as a leader.
very relaxed, very at ease, very easygoing, very calm, very patient, very happy, very unselfconscious, very level-headed, very contented and very emotionally stable;1.Tends to feel depressed, blue. 2.Tends to be lazy. 3.Rarely feels excited or eager.
very relaxed, very at ease, very easygoing, very calm, very patient, very happy, very unselfconscious, very level-headed, very contented and very emotionally stable;1.Is full of energy. 2.Feels little sympathy for others. 3.Sometimes behaves irresponsibly.
very relaxed, very at ease, very easygoing, very calm, very patient, very happy, very unselfconscious, very level-headed, very contented and very emotionally stable;1.Is talkative. 2.Has a forgiving nature. 3.Rarely feels anxious or afraid.
very tense, very nervous, very anxious, very angry, very irritable, very depressed, very self-conscious, very impulsive, very discontented and very emotionally unstable;1.Is reliable, can always be counted on. 2.Is original, comes up with new Ideas. 3.Is outgoing, sociable.
very tense, very nervous, very anxious, very angry, very irritable, very depressed, very self-conscious, very impulsive, very discontented and very emotionally unstable;1.Avoids intellectual, philosophical discussions. 2.Finds it hard to influence people. 3.Can be cold and uncaring.
very tense, very nervous, very anxious, very angry, very irritable, very depressed, very self-conscious, very impulsive, very discontented and very emotionally unstable;1.Is systematic, likes to keep things in order. 2.Stays optimistic after experiencing a setback. 3.Values art and beauty.
very tense, very nervous, very anxious, very angry, very irritable, very depressed, very self-conscious, very impulsive, very discontented and very emotionally unstable;1.Leaves a mess, doesn’t clean up. 2.Has little creativity. 3.Is helpful and unselfish with others.
very tense, very nervous, very anxious, very angry, very irritable, very depressed, very self-conscious, very impulsive, very discontented and very emotionally unstable;1.Is persistent, works until the task is finished. 2.Has few artistic interests. 3.Assumes the best about people.
very tense, very nervous, very anxious, very angry, very irritable, very depressed, very self-conscious, very impulsive, very discontented and very emotionally unstable;1.Is less active than other people. 2.Is respectful, treats others with respect. 3.Worries a lot.
very tense, very nervous, very anxious, very angry, very irritable, very depressed, very self-conscious, very impulsive, very discontented and very emotionally unstable;1.Starts arguments with others. 2.Shows a lot of Enthusiasm. 3.Is relaxed, handles stress well.
very tense, very nervous, very anxious, very angry, very irritable, very depressed, very self-conscious, very impulsive, very discontented and very emotionally unstable;1.Tends to be disorganized. 2.Is compassionate, has a soft heart. 3.Has an assertive personality.
very tense, very nervous, very anxious, very angry, very irritable, very depressed, very self-conscious, very impulsive, very discontented and very emotionally unstable;1.Feels secure, comfortable with self. 2.Has difficulty getting started on tasks. 3.Tends to find fault with others.
very tense, very nervous, very anxious, very angry, very irritable, very depressed, very self-conscious, very impulsive, very discontented and very emotionally unstable;1.Is suspicious of others’ intentions. 2.Prefers to have others take charge. 3.Often feels sad.
